account,date,daily_pnl,total_volume,avg_trade_size,trade_count,avg_leverage,pnl_volatility,win_rate,risk_adjusted_return,aggression_score,capital_efficiency,consistency_index
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-08,119.3611,13947.75,449.9274193548387,31,158.31161031503586,9.63162044544652,0.22580645161290322,12.392627832817244,4907.659919766112,0.008557731533146368,0.023444282241766916
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-09,0.0,6621.2300000000005,827.6537500000001,8,573.5276092078915,0.0,0.0,0.0,4588.220873663132,0.0,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-10,0.0,11749.710000000001,734.3568750000001,16,186.76466037332074,0.0,0.0,0.0,2988.234565973132,0.0,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-11,266.837111,16147.32,504.60375,32,94.68322583097998,33.291178573283695,0.125,8.015249517146513,3029.8632265913593,0.016525163989038107,0.003754748302770053
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-12,78.714444,5169.82,738.5457142857142,7,241.38003830986685,15.884159599521142,0.42857142857142855,4.955530605902649,1689.6602681690679,0.015225761048696907,0.026981056121048577
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-13,-1.2672399999999993,3280.19,364.46555555555557,9,30.24879105604744,5.452791326667267,0.2222222222222222,-0.232402028920572,272.239119504427,-0.0003863312794727342,0.04075383930090803
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-15,202.313183,30148.420000000002,837.4561111111111,36,270.6307215086144,14.732857012906361,0.8333333333333334,13.73210702382175,9742.705974310118,0.0067105733233545715,0.056562910781011534
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-16,-6.342484000000001,3988.83,569.8328571428572,7,560.1561908793631,10.39430379263815,0.2857142857142857,-0.6101883797454272,3921.0933361555417,-0.0015900612456309093,0.027487580113741247
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-17,-31.277088,2116.03,705.3433333333334,3,1.6293493726195738,18.057835176267613,0.0,-1.7320507116520247,4.888048117858721,-0.014781022946375512,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-19,-2.8135689999999993,5824.6900000000005,485.3908333333334,12,763.9654380170276,3.7181041619062816,0.16666666666666666,-0.7567212000419793,9167.585256204331,-0.0004830418442040619,0.04482570002974748
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-20,-147.78931200000002,15384.77,769.2385,20,71.29239462816574,54.61322929061201,0.7,-2.7061082307999813,1425.8478925633149,-0.009606208736977791,0.012817406995980782
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-21,39.1247,2966.76,494.46000000000004,6,3169.9362222611053,11.148815815218521,0.3333333333333333,3.5093140956978885,19019.61733356663,0.013187686225650983,0.029898538908480567
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-22,-1184.046158,3748.62,340.78363636363633,11,21.591879358436202,75.63764809670936,0.0,-15.65419036868919,237.51067294279824,-0.3158618792206567,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-23,0.0,748.95,374.475,2,2847.487453396471,0.0,0.0,0.0,5694.974906792942,0.0,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-24,-216.431703,13629.9,545.196,25,19.431965579608672,58.59231753158436,0.4,-3.69385797360676,485.7991394902168,-0.01587918495250301,0.006826833448899601
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-25,87.95347999999998,1133.4299999999998,377.80999999999995,3,2483.5133333394047,164.10298279290427,0.3333333333333333,0.5359651480255598,7450.540000018214,0.07759939292448638,0.0020312448051157646
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-26,69.285,2249.9,749.9666666666667,3,2535.7232706007444,40.00171340080322,0.3333333333333333,1.7320507642694631,7607.169811802233,0.03079470197306782,0.008332976181806851
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-30,0.0,750.22,250.07333333333335,3,19.52677626435695,0.0,0.0,0.0,58.58032879307085,0.0,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-31,798.187528,7544.88,471.555,16,1019.5697555640098,92.57323465216317,0.3125,8.622227821863422,16313.116089024157,0.10579194472201123,0.0033757057080104104
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-01,-680.287463,4701.35,247.43947368421055,19,644.415318785583,94.80833335443964,0.3157894736842105,-7.175397264725217,12243.891056926079,-0.14470045047811786,0.0033308197621491373
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-02,93.006465,1623.71,405.9275,4,1357.957042425935,21.383498296099425,0.75,4.349450186432552,5431.82816970374,0.05728021933887195,0.035073772987979
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-03,7.052034,8893.3,635.2357142857143,14,72.85718032878005,1.2828584167590764,0.14285714285714285,5.497121436591821,1020.0005246029207,0.0007929603183528094,0.11135837722425335
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-04,0.0,1749.56,874.78,2,26.555102331164044,0.0,0.0,0.0,53.11020466232809,0.0,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-05,-132.88134,14666.43,586.6572,25,636.3476932287871,39.52322007002916,0.4,-3.3621080570471316,15908.692330719678,-0.009060237562306556,0.010120632609656502
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-06,-1400.5515480000001,9920.72,661.3813333333333,15,271.6914733528376,260.53219436328,0.26666666666666666,-5.375733106793592,4075.372100292564,-0.1411743853126412,0.0010235459241220953
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-07,-5651.552238,27343.420000000002,569.6545833333333,48,232.67359822610373,313.16728562815405,0.14583333333333334,-18.046432304120234,11168.332714852979,-0.20668783340903632,0.0004656723085719094
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-08,-6745.027414,29440.15,700.9559523809525,42,192.32888792110083,416.9444648622077,0.2619047619047619,-16.177280108639465,8077.8132926862345,-0.22910981818268214,0.0006281526278641542
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-09,-3911.273892,35736.87,638.1583928571429,56,134.20113652038046,289.5739395471237,0.4642857142857143,-13.506995431322318,7515.2636451413055,-0.10944645940986307,0.0016033408027272362
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-10,258.032458,10926.67,520.317619047619,21,29.58504103625693,34.16737011587248,0.38095238095238093,7.552013794825756,621.2858617613955,0.02361492183587361,0.011149595901319117
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-11,608.246567,10608.06,378.8592857142857,28,16.674546735219867,63.92261943213303,0.6071428571428571,9.515357206699285,466.8873085861563,0.05733815296507202,0.009498090864210796
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-12,3105.920269,22557.87,550.1919512195121,41,420.17193662696457,150.9455706323418,0.5853658536585366,20.576425233362208,17227.049401705546,0.13768677046468986,0.0038779928906050483
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-13,490.32631200000003,15647.84,601.84,26,23.561104246154823,45.117422337532794,0.38461538461538464,10.867781795333642,612.5887104000254,0.0313350796000384,0.008524763963978998
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-14,263.769257,2644.28,377.75428571428574,7,34.30983732786331,38.020958294974186,0.7142857142857143,6.937469803263655,240.1688612950432,0.0997508799749834,0.018786630519870458
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-16,17.022667,8458.880000000001,768.989090909091,11,499.6962023211497,2.7701464222664054,0.2727272727272727,6.1450401026212695,5496.658225532647,0.002012401996243899,0.09845225944839425
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-17,169.67583499999998,13239.61,456.538275862069,29,764.2798276844385,11.464813428631858,0.5172413793103449,14.799701823019221,22164.115002848717,0.012815772895665673,0.04511554744563531
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-19,64.128219,750.15,375.075,2,21.18992231917696,11.912062964331597,1.0,5.383468321864265,42.37984463835392,0.08548719444712766,0.08394850825132481
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-20,12.652267000000005,12197.01,580.8100000000001,21,1251.5496370267404,20.145920870923607,0.5238095238095238,0.6280311757915078,26282.54237756155,0.0010373252952127349,0.02600077212478087
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-21,-2.1503300000000003,2999.74,249.97833333333332,12,432.5787975235566,0.7386110775732853,0.4166666666666667,-2.9113117227448044,5190.945570282679,-0.0007168387924564001,0.5641211121751863
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-22,-282.266207,4813.67,343.8335714285714,14,1134.9219094213165,51.42644428244768,0.07142857142857142,-5.488736494418759,15888.90673189843,-0.058638462325286425,0.0013889463103324907
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-23,511.720343,15144.58,336.54622222222224,45,433.9259101784515,29.653223876026136,0.35555555555555557,17.256819288269472,19526.665958030317,0.033789008540759204,0.011990451529034638
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-24,350.896638,9505.03,396.0429166666667,24,65.95651589168016,35.15251392198208,0.25,9.982120447961812,1582.9563814003236,0.03691694165753112,0.007111866691610916
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-25,0.0,2749.86,392.83714285714285,7,21.18574310984948,0.0,0.0,0.0,148.30020176894635,0.0,0.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-26,147.607393,5200.49,288.9161111111111,18,88.75588664564474,23.24386288048542,0.2222222222222222,6.3503810622434855,1597.6059596216053,0.028383362523842298,0.009560468232168178
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-27,361.183441,4819.25,370.71153846153845,13,827.0082839760476,44.66625674907287,0.6923076923076923,8.08627046906559,10751.107691688618,0.0749459855631175,0.015499567843739102
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-28,146.420556,3247.21,360.80111111111114,9,1082.448829074986,19.68165860482446,0.8888888888888888,7.439441537953878,9742.039461674874,0.045091187805811395,0.045163309737914596
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-29,30.495403,2498.8,356.9714285714286,7,680.4918777275672,11.526178924099007,0.14285714285714285,2.645751081521817,4763.44314409297,0.012204019124298054,0.012394144790196817
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-05-01,37.385304,2093.09,299.0128571428572,7,947.1613630474903,14.130316724649754,0.14285714285714285,2.6457511238252547,6630.129541332432,0.01786129788118939,0.010109973861941865
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-14,0.0,24979.8,24979.8,1,48980.0,,0.0,,48980.0,0.0,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-19,7440.638159,453044.78,5090.390786516854,89,1218.2560738169605,216.731390111234,0.4044943820224719,34.33115120449354,108424.79056970948,0.016423626289179573,0.0018663396195102698
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-20,53635.529649,2291660.29,9628.82474789916,238,2612.640850446769,797.1232287271514,0.41596638655462187,67.28637135234284,621808.522406331,0.023404659880447026,0.00052183448059468
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-27,357.346725,129430.5,7190.583333333333,18,3319.6667511740598,35.70759387628999,0.5,10.007583155293382,59754.001521133076,0.0027609158969272244,0.014002623299952425
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2024-12-30,2227.18659,248389.74,6536.572105263158,38,1640.8211563147356,89.8957944663807,0.6578947368421053,24.77520309426401,62351.20393995995,0.008966499944768384,0.007318414987363289
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-08,0.0,700570.35,5040.074460431654,139,4552.457659416795,0.0,0.0,0.0,632791.6146589344,0.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-09,35352.95374,744503.38,7755.243541666667,96,1633.018822718829,1042.8240854351102,0.5833333333333334,33.90116722452578,156769.80698100757,0.047485283062049376,0.0005593784617379293
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-10,2812.7685,113287.72,4195.841481481481,27,898.0630068018211,147.03010597494364,1.0,19.130561473911886,24247.70118364917,0.024828538344448734,0.006801328112822611
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-12,927.412681,323771.05,830.1821794871795,390,1407.0884398087787,3.070185210596726,1.0,302.07049911143554,548764.4915254237,0.002864408911782371,0.32571314291898873
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-13,0.0,157438.69,6845.160434782609,23,1517.7739323243036,0.0,0.0,0.0,34908.80044345898,0.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-16,13963.52,171402.19999999998,42850.549999999996,4,8727.199592668025,4781.5181083835705,1.0,2.9203110143192923,34908.7983706721,0.08146639891389104,0.00020913859931588112
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-19,1519.769822,117502.78,3916.7593333333334,30,145.5866970206019,72.77543529576337,0.6666666666666666,20.883005301728073,4367.600910618056,0.01293390524025956,0.009160600067820915
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-01-20,-2427.873799,111655.81999999999,2596.646976744186,43,191.0837766859637,164.90089437744302,0.0,-14.723229934214848,8216.60239749644,-0.021744265538314583,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-20,0.0,19999.92,1538.4553846153844,13,62.6454106017349,0.0,0.0,0.0,814.3903378225538,0.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-24,856.4737299999999,240953.5,5876.914634146341,41,78.20806452801234,67.07153817713623,0.17073170731707318,12.769555321192929,3206.530645648506,0.003554518734927882,0.00254551646513091
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-25,11271.895074,1211478.04,5634.781581395349,215,761.970416257999,101.6989673441318,0.5302325581395348,110.83588415428018,163823.63949546978,0.00930425042949247,0.005213745692535633
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-26,22137.551238,422136.07999999996,8442.721599999999,50,2867.7121462312844,1238.7800167570658,1.0,17.870445858565134,143385.6073115642,0.05244174162499344,0.0008072458270763837
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-27,503.31943,100537.42,8378.118333333334,12,13.863001939377712,80.59043962345112,0.3333333333333333,6.245398661507485,166.35602327253255,0.005006289498924816,0.004136139854238943
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-02-28,22299.186495,1322353.09,14857.899887640451,89,946.9485531829594,483.5764869926359,0.8089887640449438,46.11304943208815,84278.42123328338,0.01686326191061658,0.0016729282422375824
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-03,0.0,199936.29,10522.962631578948,19,64.43000074140228,0.0,0.0,0.0,1224.1700140866433,0.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-04,0.0,860142.5499999999,5549.306774193548,155,218.04301354465213,0.0,0.0,0.0,33796.66709942108,0.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-06,5109.859504,145280.13,9685.342,15,1181.6570266542235,1049.0558127270372,0.3333333333333333,4.870912907718347,17724.855399813354,0.03517245960589949,0.00031774604265247047
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-07,0.0,100077.85,1755.7517543859651,57,113.52526675122043,0.0,0.0,0.0,6470.940204819564,0.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-10,0.08712,637344.88,5590.744561403509,114,99.64082156837763,0.008159535590499718,0.008771929824561403,10.675769872436172,11359.05365879505,1.3669208419759066e-07,1.0749208464666775
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-11,0.0,270186.14,3216.501666666667,84,82.8471152331778,0.0,0.0,0.0,6959.157679586935,0.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-13,0.0,65244.9,4349.66,15,357.1486247647927,0.0,0.0,0.0,5357.229371471891,0.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-20,4839.59228,630536.58,3233.520923076923,195,213.91016646886027,67.5626697399128,0.7743589743589744,71.63115707237723,41712.48246142775,0.007675355298168942,0.011461343459022262
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-21,0.0,24999.85,1470.5794117647058,17,105.26695860878353,0.0,0.0,0.0,1789.53829634932,0.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-22,4350.379248,69357.39,1308.6299999999999,53,85.43438760218073,177.1191246831773,1.0,24.561883033353283,4528.022542915579,0.06272409108729836,0.0056459176621544245
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-23,2897.148962,302986.27,3986.6614473684212,76,338.8552837710889,107.61878661394302,0.34210526315789475,26.920475748089988,25753.001566602758,0.009561981016467967,0.0031788618952400447
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-24,48946.705539,1176763.62,6360.884432432433,185,88.27967809526075,1105.2029702178943,1.0,44.28752619535801,16331.740447623239,0.04159433951481131,0.0009048111759037669
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-25,30531.101000000002,639865.76,12797.315200000001,50,90.00000126579704,891.7050264090415,1.0,34.239014092711656,4500.000063289852,0.04771485350294769,0.0011214470808868521
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-26,9261.449882,689410.4500000001,4924.3603571428575,140,363.2684611137644,137.51593021185485,0.6071428571428571,67.34819595361616,50857.58455592701,0.013433869303818307,0.004415072870411665
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-29,314.6728,350341.06,15232.22,23,991.420628203531,62.50740451906635,0.13043478260869565,5.034168309929562,22802.674448681213,0.0008981898952954638,0.002086709271094442
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-30,5362.529222,255386.44,12161.259047619047,21,1047.9065660806352,516.5929445069233,1.0,10.380569979982686,22006.03788769334,0.02099770536751678,0.0019357600770539328
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-03-31,4750.8109939999995,444763.7,9463.05744680851,47,2294.5032701494088,210.8218654871926,0.5531914893617021,22.53471650336902,107841.65369702221,0.010681651838918773,0.0026239758644547835
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-02,444.205198,599582.17,37473.885625,16,0.4323349888079257,90.37392478642859,0.625,4.915192010688398,6.917359820926811,0.0007408579177717361,0.00691571152366445
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-03,0.0,999996.66,16666.611,60,143.82683617364825,0.0,0.0,0.0,8629.610170418895,0.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-04,0.0,421466.09,8264.040980392158,51,1395.5899776593205,0.0,0.0,0.0,71175.08886062534,0.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-05,31134.240601999998,527928.11,5175.765784313725,102,703.9646946329567,522.4767919563814,1.0,59.58971005358935,71804.39885256159,0.058974394452951225,0.0019139606074015318
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-06,0.0,567374.5700000001,5508.490970873787,103,759.2552572817226,0.0,0.0,0.0,78203.29150001743,0.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-07,13642.628143,1470763.94,7781.819788359788,189,1165.4838045504882,247.88367877132268,0.21164021164021163,55.03641125380089,220276.43906004226,0.009275878862647887,0.0008537884052530351
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-08,221.0,156825.0,52275.0,3,0.6666666666666666,127.5944094909073,0.3333333333333333,1.7320507939942167,2.0,0.0014092140921319355,0.002612444636492031
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-09,107892.62706,5201395.47,17935.84644827586,290,420.6682739081697,1412.4623668956883,0.4724137931034483,76.38619584657704,121993.7994333692,0.020743015539247057,0.00033446115368528984
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-10,84856.33534,5798272.0200000005,26118.342432432433,222,99.28220731373116,1468.7341155422089,0.36036036036036034,57.7751509849682,22040.65002364832,0.014634762744364201,0.0002453543880418224
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-11,122461.112004,1804870.08,24390.13621621622,74,202.70269912139622,3678.53091801194,1.0,33.29076598787792,14999.999734983321,0.06785037513832139,0.0002718476538641143
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-12,0.0,1147722.14,16878.26676470588,68,83.50808573823862,0.0,0.0,0.0,5678.549830200226,0.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-14,21531.8321,2046340.19,26925.528815789472,76,131.69737159268357,872.000231575199,0.7368421052631579,24.692461418745264,10009.000241043952,0.010522117585927625,0.0008450021889181257
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-15,0.0,171059.99,3354.117450980392,51,0.03921568399611762,0.0,0.0,0.0,1.9999998838019986,0.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-16,3088.0,166444.0,166444.0,1,2.0,,1.0,,2.0,0.018552786522682985,
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-17,-110.0,169642.0,28273.666666666668,6,0.3333333333333333,13.838627871818314,0.0,-7.948764362342977,2.0,-0.0006484243288769972,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-21,-681.29819,702502.7,30543.59565217391,23,0.34782608605909987,56.512855949964525,0.0,-12.055631705245574,7.999999979359297,-0.000969815760137335,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-22,132.0,91292.99,15215.498333333335,6,0.16666664843678788,53.88877434122992,0.16666666666666666,2.4494896973286338,0.9999998906207272,0.0014458941480452563,0.0030927900218795878
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-23,2875.230157,811877.66,6709.732727272728,121,98291.37470215603,212.7483314000311,0.24793388429752067,13.514701264937292,11893256.338960879,0.0035414574124338614,0.0011653857941002804
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-24,459.24741,101376.46,4407.6721739130435,23,14759.54387398165,12.583453139487817,0.9565217391304348,36.49613253318478,339469.509101578,0.00453011882635742,0.07601424287221728
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-25,0.0,189428.0,63142.666666666664,3,0.6666666666666666,0.0,0.0,0.0,2.0,0.0,0.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-26,47.876234000000004,282780.0,6897.073170731707,41,0.07317073170731707,2.7272192272508047,1.0,17.554957066397975,3.0,0.00016930558738181871,0.366673725138823
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,2025-04-30,510.0,376290.0,75258.0,5,0.8,107.7064062299279,0.8,4.73509434690612,4.0,0.0013553376385198775,0.007427598975539012
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-13,0.0,6000.799999999999,857.2571428571428,7,0.2160856331803816,0.0,0.0,0.0,1.5125994322626712,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-14,65.480454,6066.28,6066.28,1,1.5125994265054232,,1.0,,1.5125994265054232,0.010794169406820295,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-15,338.42832,26339.81,3292.47625,8,0.8718376431303926,119.65248000878543,0.125,2.828427101107507,6.974701145043141,0.012848548261629504,0.001044692086165952
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-16,228.57984,27223.66,4537.276666666667,6,1.237366567508845,93.31732891450332,0.16666666666666666,2.4494897165341447,7.42419940505307,0.008396366983410886,0.0017860205260841206
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-17,429.683075,87063.35,6218.810714285714,14,1.7284499249454088,54.26789625476134,0.2857142857142857,7.917813232800366,24.198298949235724,0.004935292232553247,0.005264885874847819
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-18,0.0,34001.9,2833.491666666667,12,0.8019418641212664,0.0,0.0,0.0,9.623302369455198,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-19,0.0,9067.51,2266.8775,4,0.6712246088011202,0.0,0.0,0.0,2.684898435204481,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-21,0.0,9744.18,9744.18,1,2.8185994041248446,,0.0,,2.8185994041248446,0.0,
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-25,1302.916428,57116.32,8159.4742857142855,7,2.279656851525927,173.14631124356953,0.8571428571428571,7.524944719395195,15.957597960681488,0.022811631211135247,0.0049503962633468705
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-26,20.599193,23986.34,3426.62,7,0.9508002696935005,7.785763126660362,0.14285714285714285,2.6457509712454965,6.655601887854504,0.0008587885020866548,0.018348506393606894
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-27,189.192,87066.1,3224.6703703703706,27,0.903251815743428,14.737103941135228,0.4444444444444444,12.837799605532712,24.387799025072557,0.002172969732167021,0.030158192278585214
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-28,0.0,20013.89,6671.296666666666,3,1.914866743170955,0.0,0.0,0.0,5.744600229512865,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-29,883.097404,86914.37,5794.291333333333,15,1.6296996835202955,95.5086831563824,0.4,9.246252440815212,24.44549525280443,0.010160545419472517,0.004188100836412475
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-31,912.786145,39912.96,3070.2276923076925,13,0.8463388934754116,112.05139600499244,0.7692307692307693,8.146138016997066,11.00240561518035,0.022869417476857907,0.006864981515549478
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-01,0.840939,134989.44,4654.808275862069,29,1.3230135844913373,0.10936280788482529,0.06896551724137931,7.689371980222389,38.36739395024878,6.229665075977575e-06,0.6306064005562902
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-02,883.760812,224664.62,6072.016756756757,37,1.7731055866314054,82.11980963179407,0.32432432432432434,10.761846687184605,65.604906705362,0.003933689300950307,0.0039494041916209284
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-04,0.0,95987.73,2999.6165625,32,0.8838845574475294,0.0,0.0,0.0,28.28430583832094,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-05,4444.4983010000005,172531.56999999998,17253.157,10,5.273730398992536,798.7271619373006,0.7,5.56447621570232,52.737303989925365,0.025760492998320485,0.0008763943840669775
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-06,236.33513399999998,68223.67,4263.979375,16,1.280050047732967,42.149058574016486,0.25,5.607127095801038,20.480800763727473,0.003464122261328596,0.005931330438369183
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-07,0.0,49988.14,2173.397391304348,23,0.6396866868469765,0.0,0.0,0.0,14.71279379748046,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-08,0.0,163166.37,5827.370357142857,28,1.6446070656390943,0.0,0.0,0.0,46.04899783789464,0.0,0.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-09,0.0,57063.840000000004,19021.280000000002,3,5.4326335932367975,0.0,0.0,0.0,16.297900779710393,0.0,0.0
